Consecutivo;;Cliente;Producto;PesoVenta;Sacos;Precio;Total
1413;10/12/2016 18:35:38;96;1;6593;0;7400;48788200
1414;10/12/2016 18:36:41;96;1;3165;0;7280;23041200
1415;10/12/2016 18:37:00;96;1;2301;0;7280;16751280
1416;10/12/2016 18:37:20;96;1;14486;0;7280;105458080
1417;10/12/2016 18:37:33;96;1;10048;0;7280;73149440
1418;10/12/2016 18:38:31;96;1;8592;0;7080;60831360
1419;10/12/2016 18:38:46;96;1;6360;0;7080;45028800
1420;10/12/2016 18:38:58;96;1;19110;0;7080;135298800
1421;10/12/2016 18:39:18;96;1;14610;0;7080;103438800
1422;10/12/2016 18:40:00;96;1;1328;0;7080;9402240
1423;10/12/2016 18:40:16;96;1;13350;0;6920;92382000
1424;10/12/2016 18:40:29;96;1;19312;0;6920;133639040
1425;10/12/2016 18:40:58;96;1;14801;0;7040;104199040
1426;10/12/2016 18:42:06;96;1;11565;0;7400;85581000
1427;12/12/2016 18:46:58;805;9;34446;690;7150;246288900
1428;12/12/2016 18:51:15;805;9;34733;685;6950;241394350
1429;14/12/2016 18:46:56;277;9;13118,58;265;6528;85639386
1430;14/12/2016 18:50:06;277;9;23076,65;453;6528;150646707
1431;14/12/2016 19:16:28;805;9;34461;673;6950;239503950
1432;14/12/2016 19:31:29;96;1;18670;0;7040;131436800
1433;14/12/2016 19:31:47;96;1;18450;0;7040;129888000
1434;14/12/2016 19:32:12;96;1;3116;0;7040;21936640
1435;14/12/2016 19:32:29;96;1;9764;0;7040;68738560
1436;16/12/2016 17:47:00;96;1;5083;0;7120;36190960
1437;16/12/2016 17:47:28;96;1;19321;0;7120;137565520
1438;16/12/2016 17:47:41;96;1;14995;0;7120;106764400
1439;16/12/2016 17:47:54;96;1;10601;0;7120;75479120
1440;20/12/2016 17:10:12;592;1;13962;0;7183;100289046
1441;20/12/2016 17:17:40;592;1;14909;0;7183;107091347
1442;20/12/2016 17:59:18;592;1;3935;0;8477;33356995
1443;20/12/2016 18:00:18;592;1;6600;0;7307;48226200
1444;20/12/2016 18:01:12;592;1;14529;0;7183;104361807
1445;21/12/2016 15:27:04;805;9;33560;670;6950;233242000
1446;21/12/2016 16:51:20;805;9;13356;0;6950;92824200
1447;21/12/2016 16:56:05;805;9;20088;0;6850;137602800
1448;21/12/2016 17:03:43;805;9;33580;654;6850;230023000
1449;21/12/2016 17:06:26;805;9;5227;104;6800;35543600
1450;21/12/2016 17:11:30;805;9;6110;122;6800;41548000
1451;24/12/2016 07:24:55;805;9;33834;670;6650;224996100
1452;24/12/2016 14:11:19;3718;8;2286;0;5600;12801600
1453;24/12/2016 14:14:12;3718;7;4263;62;6500;27709500
1454;28/12/2016 17:09:39;46;9;8190;160;6590;53972100
1455;28/12/2016 17:11:14;46;9;6190;120;6590;40792100
1456;28/12/2016 18:01:52;46;9;7018;135;6440;45195920
1457;28/12/2016 18:03:55;46;9;8892;169;6440;57264480
1458;28/12/2016 18:09:35;46;9;17670;350;6590;116445300
1459;28/12/2016 06:58:04;96;1;15010;0;6840;102668400
1460;28/12/2016 06:58:18;96;1;10181;0;6840;69638040
1461;28/12/2016 17:57:17;96;1;4521;0;6840;30923640
1462;28/12/2016 17:57:31;96;1;18730;0;6840;128113200
1463;28/12/2016 17:57:45;96;1;19143;0;6840;130938120
1464;28/12/2016 17:58:04;96;1;18157;0;6840;124193880
1465;28/12/2016 17:58:33;96;1;14258;0;6840;97524720
1466;03/01/2017 17:57:47;96;1;13819;0;6800;93969200
1467;03/01/2017 17:58:41;96;1;18896;0;6800;128492800
1468;03/01/2017 17:59:21;96;1;8534;0;6800;58031200
1469;04/01/2017 10:33:11;46;9;10030;0;6440;64593200
1470;04/01/2017 10:35:34;46;9;8295;160;6440;53419800
1471;05/01/2017 09:48:03;592;9;2301;0;6900;15876900
1472;11/01/2017 09:54:45;46;9;9990;200;6440;64335600
1473;11/01/2017 12:09:48;46;9;19570;386;6440;126030800
1474;11/01/2017 13:05:46;46;9;8108;160;6440;52215520
1475;11/01/2017 13:09:29;46;9;8015;160;6440;51616600
1476;11/01/2017 13:10:27;46;9;7177;140;6440;46219880
1477;11/01/2017 13:12:30;46;9;9075;180;6200;56265000
1478;11/01/2017 13:15:35;46;9;17878;372;6440;115134320
1479;11/01/2017 13:19:14;46;9;6265;120;6440;40346600
1480;11/01/2017 13:19:39;46;9;5130;100;6200;31806000
1481;11/01/2017 18:27:31;592;1;13581;0;7689;104424309
1482;11/01/2017 18:30:02;592;1;15600;0;7559;117920400
1483;11/01/2017 18:31:31;592;1;19807;0;7580;150137060
1484;11/01/2017 18:32:41;592;1;10017;0;7622;76349574
1485;11/01/2017 18:59:32;96;1;19573;0;7336;143587528
1486;11/01/2017 19:02:51;96;1;15148;0;7336;111125728
1487;11/01/2017 06:50:36;96;1;7450;0;7176;53461200
1488;11/01/2017 06:51:10;96;1;19153;0;7336;140506408
1489;11/01/2017 06:51:26;96;1;14776;0;7336;108396736
1490;11/01/2017 06:52:29;96;1;14313;0;7216;103282608
1491;11/01/2017 06:52:46;96;1;9587;0;7216;69179792
1492;11/01/2017 06:53:16;96;1;4943;0;7400;36578200
1493;11/01/2017 06:53:31;96;1;19113;0;7400;141436200
1494;11/01/2017 06:54:18;96;1;14842;0;7400;109830800
1495;11/01/2017 06:54:32;96;1;19211;0;7400;142161400
1496;11/01/2017 06:54:46;96;1;14850;0;7400;109890000
1497;11/01/2017 06:54:59;96;1;19382;0;7400;143426800
1498;11/01/2017 06:55:15;96;1;7659;0;7400;56676600
1499;17/01/2017 19:09:53;46;9;6075;120;6200;37665000
1500;17/01/2017 19:11:19;46;9;8080;160;6200;50096000
1501;17/01/2017 19:12:27;46;9;6038;120;6200;37435600
1502;17/01/2017 19:21:10;46;9;8942;179;6200;55440400
1503;17/01/2017 06:53:03;46;9;6871;140;6040;41500840
1504;17/01/2017 08:59:00;46;1;9831;193;6200;60952200
1505;19/01/2017 18:51:36;96;1;19043;0;7304;139090072
1506;19/01/2017 18:51:51;96;1;8982;0;7304;65604528
1507;19/01/2017 18:52:06;96;1;5544;0;7304;40493376
1508;19/01/2017 18:52:35;96;1;14413;0;7264;104696032
1509;19/01/2017 18:52:42;96;1;13964;0;7264;101434496
1510;19/01/2017 18:53:17;96;1;398;0;7304;2906992
1511;19/01/2017 18:53:29;96;1;6875;0;7304;50215000
1512;19/01/2017 18:53:43;96;1;18691;0;7304;136519064
1513;19/01/2017 18:53:56;96;1;12090;0;7304;88305360
1514;20/01/2017 18:56:21;96;1;7184;0;7000;50288000
1515;20/01/2017 18:56:34;96;1;6055;0;7000;42385000
1516;20/01/2017 18:56:47;96;1;8350;0;7000;58450000
1517;20/01/2017 18:56:59;96;1;15106;0;7000;105742000
1518;20/01/2017 18:57:59;96;1;13305;0;7000;93135000
1519;20/01/2017 18:58:12;96;1;6272;0;7000;43904000
1520;20/01/2017 18:58:25;96;1;13962;0;7000;97734000
1521;20/01/2017 18:59:04;96;1;19580;0;7000;137060000
1522;20/01/2017 18:59:16;96;1;10186;0;7000;71302000
1523;20/01/2017 18:59:38;96;1;9572;0;7400;70832800
1524;20/01/2017 18:59:50;96;1;14397;0;7400;106537800
1525;20/01/2017 19:00:05;96;1;26031;0;7400;192629400
1526;20/01/2017 07:54:15;592;9;24915;0;6050;150735750
1527;20/01/2017 07:54:59;592;9;10778;0;6050;65206900
1528;20/01/2017 09:34:00;46;9;7642;155;6040;46157680
1529;20/01/2017 09:34:52;46;9;10315;200;6040;62302600
1530;24/01/2017 17:58:44;96;1;11518;0;7560;87076080
1531;24/01/2017 17:59:32;96;1;18815;0;7560;142241400
1532;24/01/2017 17:59:54;96;1;14813;0;7560;111986280
1533;24/01/2017 18:00:16;96;1;4854;0;7560;36696240
1534;27/01/2017 18:35:12;46;9;10169;209;6040;61420760
1535;27/01/2017 18:35:41;46;9;7946;152;6040;47993840
1536;27/01/2017 18:38:01;46;9;9952;192;6040;60110080
1537;27/01/2017 16:04:02;277;9;24654,7;479;5626;138707342
1538;02/02/2017 11:04:09;96;1;15358;396;7440;114263520
1539;02/02/2017 11:04:42;96;1;19150;448;7440;142476000
1540;02/02/2017 11:09:46;96;1;14887;388;7440;110759280
1541;02/02/2017 11:11:04;96;1;19290;456;7440;143517600
1542;03/02/2017 08:50:09;96;1;14989;171;7440;111518160
1543;03/02/2017 08:54:05;96;1;16326;0;7440;121465440
1544;06/02/2017 12:13:03;277;9;4952,8;96;5626;27864453
1545;06/02/2017 18:44:15;96;1;14713;0;6920;101813960
1546;06/02/2017 18:44:31;96;1;11340;0;6920;78472800
1547;06/02/2017 18:45:08;96;1;8347;0;6920;57761240
1548;06/02/2017 18:45:25;96;1;2159;0;6920;14940280
1549;06/02/2017 08:17:28;96;1;14397;0;7000;100779000
1550;06/02/2017 08:17:47;96;1;14709;0;7000;102963000
1551;06/02/2017 08:18:25;96;1;19580;0;7000;137060000
1552;06/02/2017 08:22:42;96;1;1314;0;7000;9198000
1553;06/02/2017 08:24:36;96;1;13441;0;6920;93011720
1554;08/02/2017 07:54:17;46;9;8945;180;6005;53714720
1555;08/02/2017 07:55:46;46;9;10243;193;6005;61509220
1556;08/02/2017 07:57:44;46;9;7854;146;6005;47163270
1557;08/02/2017 08:06:14;46;0;17311;328;6005;103952555
1558;08/02/2017 08:07:38;46;9;17311;328;6005;103952600
1559;08/02/2017 08:10:07;46;9;10007;198;6005;60092035
1560;08/02/2017 08:46:53;46;9;9784;194;5885;57578840
1561;08/02/2017 09:01:10;46;9;7924;157;6005;47583620
1562;09/02/2017 19:00:12;96;1;14687;0;7096;104218952
1563;09/02/2017 19:00:40;96;1;5227;0;6976;36463552
1564;09/02/2017 19:00:52;96;1;8041;0;6976;56094016
1565;09/02/2017 19:01:04;96;1;4961;0;6976;34607936
1566;09/02/2017 19:02:17;96;1;17084;0;6976;119177984
1567;10/02/2017 12:28:41;96;1;9323;0;7000;65261000
1568;10/02/2017 12:28:55;96;1;19828;0;7000;138796000
1569;10/02/2017 12:29:09;96;1;19162;0;7000;134134000
1570;10/02/2017 12:29:29;96;1;1687;0;7000;11809000
1571;13/02/2017 18:38:58;96;1;13140;0;7000;91980000
1572;13/02/2017 18:39:53;96;1;19410;0;7000;135870000
1573;13/02/2017 18:40:06;96;1;14394;0;7000;100758000
1574;13/02/2017 18:40:43;96;1;3056;0;7000;21392000
1575;15/02/2017 07:30:48;592;1;51084;0;7155;365506020
1576;16/02/2017 06:51:04;96;1;7895;0;7040;55580800
1577;16/02/2017 06:51:18;96;1;12430;0;7040;87507200
1578;16/02/2017 06:51:34;96;1;14918;0;7040;105022720
1579;16/02/2017 06:52:05;96;1;14757;0;7040;103889280
1580;17/02/2017 09:33:13;592;1;56531;0;7363;416237753
1581;17/02/2017 06:48:53;46;9;10083;196;5885;59338455
1582;17/02/2017 06:49:20;46;9;7886;155;5885;46409110
1583;17/02/2017 06:49:49;46;9;9896;188;5885;58237960
1584;17/02/2017 06:50:23;46;9;9409;184;5885;55371965
1585;17/02/2017 06:51:40;46;9;8094;158;5820;47107080
1586;17/02/2017 07:10:46;46;9;11679,5;226;5820;67974690
1587;20/02/2017 18:50:10;96;1;7087;0;7184;50913008
1588;20/02/2017 18:51:21;96;1;12784;0;7184;91840256
1589;20/02/2017 18:52:30;96;1;18892;0;7184;135720128
1590;20/02/2017 18:52:56;96;1;11237;0;7184;80726608
1591;20/02/2017 08:47:23;592;1;57497;0;7388;424787800
1592;20/02/2017 10:06:02;46;9;9873;204;5820;57460860
1593;20/02/2017 10:07:28;46;9;9930;195;5820;57792600
1594;20/02/2017 10:19:30;46;9;7932;160;5820;46164240
1595;20/02/2017 10:21:06;46;9;8015;156;5820;46647300
1596;20/02/2017 10:22:17;46;9;15948;319;5820;92817360
1597;23/02/2017 17:22:47;96;1;8573;0;7240;62068520
1598;23/02/2017 17:23:02;96;1;19235;0;7240;139261400
1599;23/02/2017 17:25:00;96;1;14783;0;7240;107028920
1600;23/02/2017 17:25:18;96;1;7409;0;7240;53641160
1601;23/02/2017 18:14:25;592;9;14235;0;6050;86121750
1602;27/02/2017 18:38:06;96;1;11519;0;6960;80172240
1603;27/02/2017 18:38:18;96;1;15140;0;6960;105374400
1604;27/02/2017 18:38:36;96;1;16173;0;6960;112564080
1605;27/02/2017 18:38:49;96;1;15192;0;6960;105736320
1606;27/02/2017 18:39:00;96;1;19810;0;6960;137877600
1607;27/02/2017 18:39:22;96;1;7492;0;6960;52144320
1608;27/02/2017 18:39:37;96;1;14674;0;6960;102131040
1609;28/02/2017 18:00:00;46;9;22231;442;5770;128272870
1610;28/02/2017 18:07:16;46;9;11235;213;5820;65387700
1611;28/02/2017 18:12:42;46;9;9949;193;5770;57405730
1612;28/02/2017 18:13:37;46;9;7901;146;5770;45588770
1613;28/02/2017 18:27:04;46;9;10556;202;5770;60908120
1614;28/02/2017 07:43:52;96;1;3680;0;6960;25612800
1615;28/02/2017 07:46:02;96;1;11968;0;6960;83297280
1616;28/02/2017 07:46:18;96;1;14920;0;6960;103843200
1617;28/02/2017 07:46:35;96;1;19432;0;6960;135246720
1618;01/03/2017 17:02:01;96;1;7444;0;7000;52108000
1619;01/03/2017 17:02:15;96;1;16866;0;7000;118062000
1620;01/03/2017 17:02:31;96;1;690;0;7000;4830000
1621;01/03/2017 17:05:04;96;1;288;0;7000;2016000
1622;01/03/2017 17:05:19;96;1;14949;0;7000;104643000
1623;01/03/2017 17:05:33;96;1;9763;0;7000;68341000
1624;01/03/2017 17:06:00;96;1;9717;0;6920;67241640
1625;01/03/2017 17:07:13;96;1;7726;0;6920;53463920
1626;01/03/2017 17:07:28;96;1;15250;0;6920;105530000
1627;01/03/2017 17:07:43;96;1;2644;0;6920;18296480
1628;01/03/2017 17:08:10;96;1;14663;0;6920;101467960
1629;07/03/2017 07:16:02;46;9;22800;442;5770;131556000
1630;07/03/2017 07:17:33;46;9;22800;442;5770;131556000
1631;07/03/2017 07:21:32;46;9;8524;160;5770;49183480
1632;07/03/2017 07:23:30;46;9;8072;162;5770;46575440
1633;07/03/2017 07:27:33;46;9;8754;170;5730;50160420
1634;08/03/2017 17:06:31;96;1;4137;0;7040;29124480
1635;08/03/2017 17:06:49;96;1;15310;0;7040;107782400
1636;08/03/2017 17:07:04;96;1;19364;0;7040;136322560
1637;08/03/2017 17:08:29;96;1;15420;0;7040;108556800
1638;08/03/2017 17:17:15;96;1;15560;0;7040;109542400
1639;08/03/2017 17:17:30;96;1;19410;0;7040;136646400
1640;08/03/2017 17:17:46;96;1;10799;0;7040;76024960
1641;09/03/2017 16:41:19;592;1;13932;0;7477;104169564
1642;09/03/2017 16:42:04;592;1;15088;0;7312;110323456
1643;09/03/2017 16:45:03;592;1;36475;0;7455;271921125
1644;11/03/2017 07:55:14;46;9;10487;199;5730;60090510
1645;11/03/2017 08:45:02;46;9;7379;135;5730;42281670
1646;11/03/2017 08:45:56;46;9;9980;187;5730;57185400
1647;11/03/2017 08:57:57;46;9;6920;133;5730;39651600
1648;13/03/2017 15:11:21;96;1;19170;0;7040;134956800
1649;13/03/2017 16:37:57;96;1;8791;0;7040;61888640
1650;13/03/2017 16:38:12;96;1;15010;0;7040;105670400
1651;13/03/2017 16:38:52;96;1;7029;0;7040;49484160
1652;15/03/2017 07:23:44;46;9;7004;130;5730;40132920
1653;15/03/2017 07:24:20;46;9;9246;175;5730;52979580
1654;15/03/2017 07:24:41;46;9;10032;190;5730;57483360
1655;15/03/2017 10:29:18;46;9;10757;207;5730;61637610
1656;16/03/2017 15:04:10;592;9;24915;362;5600;139524000
1657;21/03/2017 17:35:32;592;1;19598;0;7288;142830224
1658;21/03/2017 17:35:51;592;1;20376;0;7288;148500288
1659;21/03/2017 17:37:31;592;9;24350;0;5600;136360000
1660;22/03/2017 17:56:00;592;1;9339;0;7580;70789620
1661;22/03/2017 17:57:52;592;1;3690;0;7622;28125180
1662;22/03/2017 17:58:48;592;1;1782;0;7538;13432716
1663;22/03/2017 09:07:01;96;1;12811;0;7080;90701880
1664;22/03/2017 09:07:17;96;1;15400;0;7080;109032000
1665;22/03/2017 09:07:35;96;1;19830;0;7080;140396400
1666;22/03/2017 09:07:49;96;1;1959;0;7080;13869720
1667;24/03/2017 16:14:23;592;9;723;0;5600;4048800
1668;24/03/2017 13:56:12;96;1;11885;0;6760;80342600
1669;24/03/2017 13:56:36;96;1;17511;0;6800;119074800
1670;24/03/2017 13:56:52;96;1;20170;0;6800;137156000
1671;24/03/2017 13:57:03;96;1;434;0;6800;2951200
1672;26/03/2017 08:26:37;592;9;24945;0;5800;144681000
1673;26/03/2017 09:25:39;592;9;25042;0;5800;145243600
1674;26/03/2017 10:43:45;592;9;12;0;5600;67200
1675;29/03/2017 07:29:13;3521;1;14571;0;6840;99665640
1676;29/03/2017 07:31:59;3521;1;15060;0;6840;103010400
1677;29/03/2017 07:32:14;3521;1;19150;0;6840;130986000
1678;29/03/2017 07:32:29;3521;1;14680;0;6840;100411200
1679;29/03/2017 07:32:46;3521;1;6763;0;6840;46258920
1680;29/03/2017 07:33:13;3521;1;15120;0;6840;103420800
1681;29/03/2017 07:36:43;3521;1;14656;0;6840;100247040
1682;04/04/2017 15:00:11;46;9;17243;320;5855;100957800
1683;06/04/2017 06:55:36;3521;1;12677;0;6840;86710680
1684;06/04/2017 06:55:49;3521;1;19620;0;6840;134200800
1685;06/04/2017 06:56:02;3521;1;19450;0;6840;133038000
1686;06/04/2017 06:56:16;3521;1;15210;0;6840;104036400
1687;06/04/2017 06:56:37;3521;1;14930;0;6840;102121200
1688;06/04/2017 06:56:57;3521;1;14460;0;6840;98906400
1689;06/04/2017 06:57:12;3521;1;3653;0;6840;24986520
1690;12/04/2017 11:31:58;46;9;7882;0;5795;45676190
1691;12/04/2017 11:34:52;46;9;17736;342;5795;102780120
1692;12/04/2017 11:36:02;46;9;17613;342;5795;102067335
1693;12/04/2017 11:37:19;46;9;9834;193;5795;56988030
1694;12/04/2017 11:41:16;46;9;6596;125;5600;36937600
1695;12/04/2017 11:44:00;46;9;10078;192;5795;58402010
1696;12/04/2017 11:49:24;46;9;8330;155;5775;48105750
1697;12/04/2017 11:51:20;46;9;17731;337;5775;102396525
1698;12/04/2017 12:06:38;46;9;6160;118;5775;35574000
1699;12/04/2017 12:24:29;46;9;28502;504;5775;164599050
1700;12/04/2017 12:26:11;46;9;9825;185;5600;55020000
1701;12/04/2017 12:29:03;46;0;6724;125;5775;38831100
1702;12/04/2017 12:30:17;46;9;6724;125;5775;38831100
1703;12/04/2017 13:15:25;46;9;17800;324;5775;102795000
1704;12/04/2017 16:43:08;46;9;24649;0;5775;142347975
1705;15/04/2017 11:17:17;3718;11;5972;96;5800;34637600
1706;17/04/2017 14:36:04;3521;1;19100;0;6856;130949600
1707;17/04/2017 14:36:50;3521;1;10366;0;6856;71069296
1708;18/04/2017 15:48:46;277;9;25480,6;401;5287;134703192
1709;18/04/2017 15:50:08;277;9;16490,9;313;5287;87179143
1710;22/04/2017 14:24:22;277;9;15076,1;277;4705;70925512
1711;22/04/2017 15:09:51;3521;1;15677;0;7032;110240664
1712;22/04/2017 15:10:10;3521;1;19300;0;7032;135717600
1713;22/04/2017 15:10:23;3521;1;15023;0;7032;105641736
1714;22/04/2017 15:10:48;3521;1;534;0;6856;3661104
1715;26/04/2017 08:29:54;2875;9;9345;177;5350;49995750
1716;27/04/2017 07:21:53;3521;1;15003;0;6600;99019800
1717;27/04/2017 07:22:18;3521;1;14740;0;6600;97284000
1718;27/04/2017 07:22:47;3521;1;19560;0;6600;129096000
1719;27/04/2017 07:23:12;3521;1;697;0;6600;4600200
1720;28/04/2017 07:21:45;3521;1;18693;0;6680;124869240
1721;28/04/2017 07:21:58;3521;1;15370;0;6680;102671600
1722;28/04/2017 07:22:15;3521;1;15937;0;6680;106459160
1723;02/05/2017 08:06:20;592;9;24786;0;4920;121947120
1724;02/05/2017 10:31:56;3582;9;900;0;5383;4844700
1725;02/05/2017 10:32:20;3582;9;400;0;5194;2077600
1726;04/05/2017 08:05:44;592;9;13;0;5800;75400
1727;04/05/2017 08:09:28;592;9;24862;0;4920;122321040
1728;05/05/2017 10:36:32;592;9;352;0;4920;1731840
1729;05/05/2017 11:27:43;592;9;24513;0;4800;117662400
1730;05/05/2017 17:41:30;592;9;24875;0;4800;119400000
1731;08/05/2017 16:54:02;3718;11;3001;0;5800;17405800
1732;09/05/2017 07:55:27;592;9;612;0;4800;2937600
1733;09/05/2017 07:56:11;592;9;24363;0;4650;113287950
1734;09/05/2017 11:49:39;77;11;22971;0;3070;70520970
1735;09/05/2017 11:51:01;77;11;13927;0;3160;44009320
1736;09/05/2017 09:23:47;96;1;3553;0;6816;24217248
1737;09/05/2017 09:24:06;96;1;15130;0;6816;103126080
1739;09/05/2017 09:31:08;96;1;15360;0;6816;104693760
1740;09/05/2017 09:31:21;96;1;1417;0;6816;9658272
1741;09/05/2017 09:32:05;96;1;14540;0;6936;100849440
1742;10/05/2017 11:06:07;592;9;24995;0;4650;116226750
1743;10/05/2017 11:06:23;592;9;24935;0;4650;115947750
1744;15/05/2017 10:54:10;592;9;24578;0;4650;114287700
1745;15/05/2017 10:58:13;592;9;1129;0;4650;5249850
1746;15/05/2017 11:01:24;592;9;24152;0;4900;118344800
1747;16/05/2017 12:17:58;592;9;24925;0;4900;122132500
1748;16/05/2017 08:23:52;3521;1;17536;0;6920;121349120
1749;16/05/2017 08:24:47;3521;1;20110;0;7040;141574400
1750;16/05/2017 08:26:24;3521;1;12354;0;7040;86972160
1751;17/05/2017 16:52:49;592;9;24955;0;4900;122279500
1752;18/05/2017 10:25:47;592;9;24945;0;4900;122230500
1753;19/05/2017 08:43:38;592;9;1023;0;4900;5012700
1754;19/05/2017 08:43:57;592;9;23912;0;4950;118364400
1755;19/05/2017 11:52:29;592;9;26088;0;4950;129135600
1756;19/05/2017 12:29:03;3521;1;19314;0;6720;129790080
